,N,Delta,Alpha
1373,100,0.6866866866866868,0.0050000000000000044
1374,100,0.6871871871871872,0.006000000000000005
1375,100,0.6876876876876876,0.0030000000000000027
1376,100,0.6881881881881882,0.0010000000000000009
1377,100,0.6886886886886887,0.0040000000000000036
1378,100,0.6891891891891893,0.0040000000000000036
1379,100,0.6896896896896897,0.0050000000000000044
1380,100,0.6901901901901901,0.0010000000000000009
1381,100,0.6906906906906907,0.0030000000000000027
1382,100,0.6911911911911912,0.0040000000000000036
1383,100,0.6916916916916918,0.0030000000000000027
1384,100,0.6921921921921922,0.0050000000000000044
1385,100,0.6926926926926926,0.0040000000000000036
1386,100,0.6931931931931932,0.0040000000000000036
1387,100,0.6936936936936937,0.0030000000000000027
1388,100,0.6941941941941943,0.0040000000000000036
1389,100,0.6946946946946947,0.0050000000000000044
1390,100,0.6951951951951951,0.006000000000000005
1391,100,0.6956956956956957,0.0020000000000000018
1392,100,0.6961961961961962,0.006000000000000005
1393,100,0.6966966966966968,0.0040000000000000036
1394,100,0.6971971971971972,0.0040000000000000036
1395,100,0.6976976976976976,0.0050000000000000044
1396,100,0.6981981981981982,0.0040000000000000036
1397,100,0.6986986986986987,0.007000000000000006
1398,100,0.6991991991991993,0.0040000000000000036
1399,100,0.6996996996996997,0.0030000000000000027
1400,100,0.7002002002002001,0.007000000000000006
1401,100,0.7007007007007007,0.008000000000000007
1402,100,0.7012012012012012,0.007000000000000006
1403,100,0.7017017017017018,0.0050000000000000044
1404,100,0.7022022022022022,0.006000000000000005
1405,100,0.7027027027027027,0.007000000000000006
1406,100,0.7032032032032032,0.0040000000000000036
1407,100,0.7037037037037037,0.006000000000000005
1408,100,0.7042042042042043,0.0040000000000000036
1409,100,0.7047047047047047,0.0030000000000000027
1410,100,0.7052052052052052,0.0030000000000000027
1411,100,0.7057057057057057,0.008000000000000007
1412,100,0.7062062062062062,0.0030000000000000027
1413,100,0.7067067067067068,0.010000000000000009
1414,100,0.7072072072072072,0.009000000000000008
1415,100,0.7077077077077077,0.008000000000000007
1416,100,0.7082082082082082,0.008000000000000007
1417,100,0.7087087087087087,0.006000000000000005
1418,100,0.7092092092092093,0.008000000000000007
1419,100,0.7097097097097097,0.010000000000000009
1420,100,0.7102102102102102,0.0050000000000000044
1421,100,0.7107107107107107,0.008000000000000007
1422,100,0.7112112112112112,0.0050000000000000044
1423,100,0.7117117117117118,0.0050000000000000044
1424,100,0.7122122122122122,0.01100000000000001
1425,100,0.7127127127127127,0.009000000000000008
1426,100,0.7132132132132132,0.0040000000000000036
1427,100,0.7137137137137137,0.008000000000000007
1428,100,0.7142142142142143,0.006000000000000005
1429,100,0.7147147147147147,0.009000000000000008
1430,100,0.7152152152152152,0.008000000000000007
1431,100,0.7157157157157157,0.008000000000000007
1432,100,0.7162162162162162,0.0050000000000000044
1433,100,0.7167167167167168,0.0040000000000000036
1434,100,0.7172172172172172,0.007000000000000006
1435,100,0.7177177177177178,0.010000000000000009
1436,100,0.7182182182182182,0.01100000000000001
1437,100,0.7187187187187187,0.01100000000000001
1438,100,0.7192192192192193,0.01200000000000001
1439,100,0.7197197197197197,0.009000000000000008
1440,100,0.7202202202202203,0.008000000000000007
1441,100,0.7207207207207207,0.010000000000000009
1442,100,0.7212212212212212,0.0040000000000000036
1443,100,0.7217217217217218,0.006000000000000005
1444,100,0.7222222222222222,0.01200000000000001
1445,100,0.7227227227227228,0.010000000000000009
1446,100,0.7232232232232232,0.006000000000000005
1447,100,0.7237237237237237,0.006000000000000005
1448,100,0.7242242242242243,0.010000000000000009
1449,100,0.7247247247247247,0.007000000000000006
1450,100,0.7252252252252253,0.010000000000000009
1451,100,0.7257257257257257,0.01100000000000001
1452,100,0.7262262262262262,0.009000000000000008
1453,100,0.7267267267267268,0.013000000000000012
1454,100,0.7272272272272272,0.0050000000000000044
1455,100,0.7277277277277278,0.0050000000000000044
1456,100,0.7282282282282282,0.013000000000000012
1457,100,0.7287287287287287,0.008000000000000007
1458,100,0.7292292292292293,0.010000000000000009
1459,100,0.7297297297297297,0.006000000000000005
1460,100,0.7302302302302303,0.013000000000000012
1461,100,0.7307307307307307,0.015000000000000013
1462,100,0.7312312312312312,0.014000000000000012
1463,100,0.7317317317317318,0.017000000000000015
1464,100,0.7322322322322322,0.009000000000000008
1465,100,0.7327327327327328,0.006000000000000005
1466,100,0.7332332332332332,0.013000000000000012
1467,100,0.7337337337337337,0.020000000000000018
1468,100,0.7342342342342343,0.01100000000000001
1469,100,0.7347347347347347,0.015000000000000013
1470,100,0.7352352352352353,0.009000000000000008
1471,100,0.7357357357357357,0.01100000000000001
1472,100,0.7362362362362362,0.01100000000000001
1473,100,0.7367367367367368,0.008000000000000007
1474,100,0.7372372372372372,0.008000000000000007
1475,100,0.7377377377377378,0.01100000000000001
1476,100,0.7382382382382382,0.010000000000000009
1477,100,0.7387387387387387,0.014000000000000012
1478,100,0.7392392392392393,0.013000000000000012
1479,100,0.7397397397397397,0.016000000000000014
1480,100,0.7402402402402403,0.014000000000000012
1481,100,0.7407407407407407,0.010000000000000009
1482,100,0.7412412412412412,0.018000000000000016
1483,100,0.7417417417417418,0.008000000000000007
1484,100,0.7422422422422422,0.019000000000000017
1485,100,0.7427427427427428,0.013000000000000012
1486,100,0.7432432432432432,0.01200000000000001
1487,100,0.7437437437437437,0.02200000000000002
1488,100,0.7442442442442443,0.016000000000000014
1489,100,0.7447447447447447,0.017000000000000015
1490,100,0.7452452452452453,0.009000000000000008
1491,100,0.7457457457457457,0.018000000000000016
1492,100,0.7462462462462462,0.028000000000000025
1493,100,0.7467467467467468,0.013000000000000012
1494,100,0.7472472472472472,0.019000000000000017
1495,100,0.7477477477477478,0.014000000000000012
1496,100,0.7482482482482482,0.01100000000000001
1497,100,0.7487487487487487,0.02100000000000002
1498,100,0.7492492492492493,0.010000000000000009
1499,100,0.7497497497497497,0.017000000000000015
1500,100,0.7502502502502503,0.010000000000000009
1501,100,0.7507507507507507,0.018000000000000016
1502,100,0.7512512512512513,0.014000000000000012
1503,100,0.7517517517517518,0.020000000000000018
1504,100,0.7522522522522522,0.017000000000000015
1505,100,0.7527527527527528,0.017000000000000015
1506,100,0.7532532532532532,0.016000000000000014
1507,100,0.7537537537537538,0.025000000000000022
1508,100,0.7542542542542543,0.017000000000000015
1509,100,0.7547547547547547,0.020000000000000018
1510,100,0.7552552552552553,0.018000000000000016
1511,100,0.7557557557557557,0.015000000000000013
1512,100,0.7562562562562563,0.016000000000000014
1513,100,0.7567567567567568,0.016000000000000014
1514,100,0.7572572572572572,0.02100000000000002
1515,100,0.7577577577577578,0.019000000000000017
1516,100,0.7582582582582582,0.02100000000000002
1517,100,0.7587587587587588,0.014000000000000012
1518,100,0.7592592592592593,0.016000000000000014
1519,100,0.7597597597597597,0.013000000000000012
1520,100,0.7602602602602603,0.017000000000000015
1521,100,0.7607607607607607,0.026000000000000023
1522,100,0.7612612612612613,0.017000000000000015
1523,100,0.7617617617617618,0.018000000000000016
1524,100,0.7622622622622622,0.017000000000000015
1525,100,0.7627627627627628,0.01200000000000001
1526,100,0.7632632632632632,0.02400000000000002
1527,100,0.7637637637637638,0.020000000000000018
1528,100,0.7642642642642643,0.02300000000000002
1529,100,0.7647647647647647,0.014000000000000012
1530,100,0.7652652652652653,0.025000000000000022
1531,100,0.7657657657657657,0.018000000000000016
1532,100,0.7662662662662663,0.027000000000000024
1533,100,0.7667667667667668,0.020000000000000018
1534,100,0.7672672672672672,0.025000000000000022
1535,100,0.7677677677677678,0.025000000000000022
1536,100,0.7682682682682682,0.026000000000000023
1537,100,0.7687687687687688,0.027000000000000024
1538,100,0.7692692692692693,0.020000000000000018
1539,100,0.7697697697697697,0.014000000000000012
1540,100,0.7702702702702703,0.019000000000000017
1541,100,0.7707707707707707,0.02200000000000002
1542,100,0.7712712712712713,0.02400000000000002
1543,100,0.7717717717717718,0.017000000000000015
1544,100,0.7722722722722722,0.016000000000000014
1545,100,0.7727727727727728,0.028000000000000025
1546,100,0.7732732732732732,0.017000000000000015
1547,100,0.7737737737737738,0.031000000000000028
1548,100,0.7742742742742743,0.03500000000000003
1549,100,0.7747747747747749,0.017000000000000015
1550,100,0.7752752752752753,0.02400000000000002
1551,100,0.7757757757757757,0.03300000000000003
1552,100,0.7762762762762763,0.03200000000000003
1553,100,0.7767767767767768,0.019000000000000017
1554,100,0.7772772772772774,0.020000000000000018
1555,100,0.7777777777777778,0.025000000000000022
1556,100,0.7782782782782782,0.020000000000000018
1557,100,0.7787787787787788,0.040000000000000036
1558,100,0.7792792792792793,0.025000000000000022
1559,100,0.7797797797797799,0.030000000000000027
1560,100,0.7802802802802803,0.026000000000000023
1561,100,0.7807807807807807,0.02300000000000002
1562,100,0.7812812812812813,0.03200000000000003
1563,100,0.7817817817817818,0.026000000000000023
1564,100,0.7822822822822824,0.031000000000000028
1565,100,0.7827827827827828,0.020000000000000018
1566,100,0.7832832832832832,0.02100000000000002
1567,100,0.7837837837837838,0.029000000000000026
1568,100,0.7842842842842843,0.02200000000000002
1569,100,0.7847847847847849,0.03200000000000003
1570,100,0.7852852852852853,0.02200000000000002
1571,100,0.7857857857857857,0.027000000000000024
1572,100,0.7862862862862863,0.04200000000000004
1573,100,0.7867867867867868,0.04500000000000004
1574,100,0.7872872872872874,0.03200000000000003
1575,100,0.7877877877877878,0.028000000000000025
1576,100,0.7882882882882882,0.027000000000000024
1577,100,0.7887887887887888,0.020000000000000018
1578,100,0.7892892892892893,0.02200000000000002
1579,100,0.7897897897897899,0.03400000000000003
1580,100,0.7902902902902903,0.028000000000000025
1581,100,0.7907907907907907,0.027000000000000024
1582,100,0.7912912912912913,0.049000000000000044
1583,100,0.7917917917917918,0.04400000000000004
1584,100,0.7922922922922924,0.03600000000000003
1585,100,0.7927927927927928,0.04400000000000004
1586,100,0.7932932932932932,0.027000000000000024
1587,100,0.7937937937937938,0.031000000000000028
1588,100,0.7942942942942943,0.039000000000000035
1589,100,0.7947947947947949,0.03500000000000003
1590,100,0.7952952952952953,0.025000000000000022
1591,100,0.7957957957957957,0.04500000000000004
1592,100,0.7962962962962963,0.04400000000000004
1593,100,0.7967967967967968,0.040000000000000036
1594,100,0.7972972972972974,0.03300000000000003
1595,100,0.7977977977977978,0.031000000000000028
1596,100,0.7982982982982982,0.03600000000000003
1597,100,0.7987987987987988,0.03600000000000003
1598,100,0.7992992992992993,0.03500000000000003
1599,100,0.7997997997997999,0.029000000000000026
1600,100,0.8003003003003003,0.041000000000000036
1601,100,0.8008008008008007,0.049000000000000044
1602,100,0.8013013013013013,0.040000000000000036
1603,100,0.8018018018018018,0.049000000000000044
1604,100,0.8023023023023024,0.041000000000000036
1605,100,0.8028028028028028,0.03300000000000003
1606,100,0.8033033033033032,0.04800000000000004
1607,100,0.8038038038038038,0.04200000000000004
1608,100,0.8043043043043043,0.038000000000000034
1609,100,0.8048048048048049,0.04400000000000004
1610,100,0.8053053053053053,0.03500000000000003
1611,100,0.8058058058058057,0.040000000000000036
1612,100,0.8063063063063063,0.04500000000000004
1613,100,0.8068068068068068,0.05700000000000005
1614,100,0.8073073073073074,0.05400000000000005
1615,100,0.8078078078078078,0.040000000000000036
1616,100,0.8083083083083082,0.05300000000000005
1617,100,0.8088088088088088,0.04200000000000004
1618,100,0.8093093093093093,0.04200000000000004
1619,100,0.8098098098098099,0.06299999999999994
1620,100,0.8103103103103103,0.04600000000000004
1621,100,0.8108108108108107,0.04400000000000004
1622,100,0.8113113113113113,0.05300000000000005
1623,100,0.8118118118118118,0.04800000000000004
1624,100,0.8123123123123124,0.05800000000000005
1625,100,0.8128128128128128,0.04700000000000004
1626,100,0.8133133133133132,0.050000000000000044
1627,100,0.8138138138138138,0.049000000000000044
1628,100,0.8143143143143143,0.06299999999999994
1629,100,0.8148148148148149,0.050000000000000044
1630,100,0.8153153153153153,0.04500000000000004
1631,100,0.8158158158158157,0.04400000000000004
1632,100,0.8163163163163163,0.04700000000000004
1633,100,0.8168168168168168,0.06599999999999995
1634,100,0.8173173173173174,0.052000000000000046
1635,100,0.8178178178178178,0.05800000000000005
1636,100,0.8183183183183182,0.052000000000000046
1637,100,0.8188188188188188,0.05900000000000005
1638,100,0.8193193193193193,0.05900000000000005
1639,100,0.8198198198198199,0.06699999999999995
1640,100,0.8203203203203203,0.052000000000000046
1641,100,0.8208208208208208,0.05800000000000005
1642,100,0.8213213213213213,0.062000000000000055
1643,100,0.8218218218218218,0.06799999999999995
1644,100,0.8223223223223224,0.07099999999999995
1645,100,0.8228228228228228,0.05700000000000005
1646,100,0.8233233233233233,0.061000000000000054
1647,100,0.8238238238238238,0.06699999999999995
1648,100,0.8243243243243243,0.06000000000000005
1649,100,0.8248248248248249,0.06999999999999995
1650,100,0.8253253253253253,0.06999999999999995
1651,100,0.8258258258258258,0.04700000000000004
1652,100,0.8263263263263263,0.06599999999999995
1653,100,0.8268268268268268,0.06299999999999994
1654,100,0.8273273273273274,0.06000000000000005
1655,100,0.8278278278278278,0.07499999999999996
1656,100,0.8283283283283283,0.06999999999999995
1657,100,0.8288288288288288,0.06299999999999994
1658,100,0.8293293293293293,0.08099999999999996
1659,100,0.8298298298298299,0.06399999999999995
1660,100,0.8303303303303303,0.061000000000000054
1661,100,0.8308308308308308,0.06699999999999995
1662,100,0.8313313313313313,0.06499999999999995
1663,100,0.8318318318318318,0.07099999999999995
1664,100,0.8323323323323324,0.08399999999999996
1665,100,0.8328328328328328,0.07699999999999996
1666,100,0.8333333333333333,0.07299999999999995
1667,100,0.8338338338338338,0.06799999999999995
1668,100,0.8343343343343343,0.05600000000000005
1669,100,0.8348348348348349,0.05600000000000005
1670,100,0.8353353353353353,0.08099999999999996
1671,100,0.8358358358358358,0.07299999999999995
1672,100,0.8363363363363363,0.08299999999999996
1673,100,0.8368368368368369,0.07899999999999996
1674,100,0.8373373373373374,0.07399999999999995
1675,100,0.8378378378378378,0.08999999999999997
1676,100,0.8383383383383383,0.07699999999999996
1677,100,0.8388388388388388,0.08699999999999997
1678,100,0.8393393393393394,0.08799999999999997
1679,100,0.8398398398398399,0.08499999999999996
1680,100,0.8403403403403403,0.08199999999999996
1681,100,0.8408408408408408,0.07799999999999996
1682,100,0.8413413413413413,0.09999999999999998
1683,100,0.8418418418418419,0.07399999999999995
1684,100,0.8423423423423424,0.08899999999999997
1685,100,0.8428428428428428,0.08399999999999996
1686,100,0.8433433433433433,0.08599999999999997
1687,100,0.8438438438438438,0.09199999999999997
1688,100,0.8443443443443444,0.08799999999999997
1689,100,0.8448448448448449,0.09199999999999997
1690,100,0.8453453453453453,0.08799999999999997
1691,100,0.8458458458458458,0.08599999999999997
1692,100,0.8463463463463463,0.09099999999999997
1693,100,0.8468468468468469,0.09499999999999997
1694,100,0.8473473473473474,0.09599999999999997
1695,100,0.8478478478478478,0.08299999999999996
1696,100,0.8483483483483483,0.08999999999999997
1697,100,0.8488488488488488,0.11199999999999999
1698,100,0.8493493493493494,0.08199999999999996
1699,100,0.8498498498498499,0.10299999999999998
1700,100,0.8503503503503503,0.10999999999999999
1701,100,0.8508508508508508,0.09999999999999998
1702,100,0.8513513513513513,0.08199999999999996
1703,100,0.8518518518518519,0.08099999999999996
1704,100,0.8523523523523524,0.08799999999999997
1705,100,0.8528528528528528,0.10699999999999998
1706,100,0.8533533533533533,0.08899999999999997
1707,100,0.8538538538538538,0.125
1708,100,0.8543543543543544,0.10599999999999998
1709,100,0.8548548548548549,0.125
1710,100,0.8553553553553553,0.11599999999999999
1711,100,0.8558558558558558,0.09399999999999997
1712,100,0.8563563563563563,0.10499999999999998
1713,100,0.8568568568568569,0.10899999999999999
1714,100,0.8573573573573574,0.10599999999999998
1715,100,0.8578578578578578,0.09799999999999998
1716,100,0.8583583583583583,0.10699999999999998
1717,100,0.8588588588588588,0.09799999999999998
1718,100,0.8593593593593594,0.128
1719,100,0.8598598598598599,0.122
1720,100,0.8603603603603603,0.10199999999999998
1721,100,0.8608608608608608,0.136
1722,100,0.8613613613613613,0.10199999999999998
1723,100,0.8618618618618619,0.11599999999999999
1724,100,0.8623623623623624,0.128
1725,100,0.8628628628628628,0.10499999999999998
1726,100,0.8633633633633633,0.126
1727,100,0.8638638638638638,0.126
1728,100,0.8643643643643644,0.11299999999999999
1729,100,0.8648648648648649,0.10799999999999998
1730,100,0.8653653653653653,0.126
1731,100,0.8658658658658658,0.131
1732,100,0.8663663663663663,0.14800000000000002
1733,100,0.8668668668668669,0.127
1734,100,0.8673673673673674,0.126
1735,100,0.8678678678678678,0.133
1736,100,0.8683683683683684,0.122
1737,100,0.8688688688688688,0.123
1738,100,0.8693693693693694,0.129
1739,100,0.8698698698698699,0.136
1740,100,0.8703703703703703,0.138
1741,100,0.8708708708708709,0.138
1742,100,0.8713713713713713,0.129
1743,100,0.8718718718718719,0.14500000000000002
1744,100,0.8723723723723724,0.14500000000000002
1745,100,0.8728728728728729,0.16100000000000003
1746,100,0.8733733733733734,0.14700000000000002
1747,100,0.8738738738738738,0.14300000000000002
1748,100,0.8743743743743744,0.16100000000000003
1749,100,0.8748748748748749,0.128
1750,100,0.8753753753753754,0.15300000000000002
1751,100,0.8758758758758759,0.14
1752,100,0.8763763763763763,0.17100000000000004
1753,100,0.8768768768768769,0.127
1754,100,0.8773773773773774,0.15600000000000003
1755,100,0.8778778778778779,0.16800000000000004
1756,100,0.8783783783783784,0.17400000000000004
1757,100,0.8788788788788788,0.15100000000000002
1758,100,0.8793793793793794,0.14
1759,100,0.8798798798798799,0.14700000000000002
1760,100,0.8803803803803804,0.15600000000000003
1761,100,0.8808808808808809,0.17300000000000004
1762,100,0.8813813813813813,0.16600000000000004
1763,100,0.8818818818818819,0.15700000000000003
1764,100,0.8823823823823824,0.16400000000000003
1765,100,0.8828828828828829,0.16800000000000004
1766,100,0.8833833833833834,0.16300000000000003
1767,100,0.8838838838838838,0.15100000000000002
1768,100,0.8843843843843844,0.17900000000000005
1769,100,0.8848848848848849,0.18300000000000005
1770,100,0.8853853853853854,0.18200000000000005
1771,100,0.8858858858858859,0.17300000000000004
1772,100,0.8863863863863863,0.16900000000000004
1773,100,0.8868868868868869,0.18899999999999995
1774,100,0.8873873873873874,0.16000000000000003
1775,100,0.8878878878878879,0.15700000000000003
1776,100,0.8883883883883884,0.19399999999999995
1777,100,0.8888888888888888,0.17100000000000004
1778,100,0.8893893893893894,0.18700000000000006
1779,100,0.8898898898898899,0.19999999999999996
1780,100,0.8903903903903904,0.19399999999999995
1781,100,0.8908908908908909,0.17000000000000004
1782,100,0.8913913913913913,0.20099999999999996
1783,100,0.8918918918918919,0.18899999999999995
1784,100,0.8923923923923924,0.18500000000000005
1785,100,0.8928928928928929,0.17300000000000004
1786,100,0.8933933933933934,0.21499999999999997
1787,100,0.8938938938938938,0.20599999999999996
1788,100,0.8943943943943944,0.19599999999999995
1789,100,0.8948948948948949,0.19699999999999995
1790,100,0.8953953953953954,0.20199999999999996
1791,100,0.8958958958958959,0.21699999999999997
1792,100,0.8963963963963963,0.18899999999999995
1793,100,0.8968968968968969,0.21299999999999997
1794,100,0.8973973973973974,0.18700000000000006
1795,100,0.8978978978978979,0.22399999999999998
1796,100,0.8983983983983984,0.20199999999999996
1797,100,0.8988988988988988,0.21299999999999997
1798,100,0.8993993993993994,0.21899999999999997
1799,100,0.8998998998998999,0.20999999999999996
1800,100,0.9004004004004004,0.20499999999999996
1801,100,0.9009009009009009,0.22999999999999998
1802,100,0.9014014014014013,0.20699999999999996
1803,100,0.9019019019019019,0.21199999999999997
1804,100,0.9024024024024024,0.21999999999999997
1805,100,0.902902902902903,0.237
1806,100,0.9034034034034034,0.23399999999999999
1807,100,0.9039039039039038,0.21999999999999997
1808,100,0.9044044044044044,0.22899999999999998
1809,100,0.9049049049049049,0.237
1810,100,0.9054054054054055,0.254
1811,100,0.9059059059059059,0.235
1812,100,0.9064064064064064,0.21599999999999997
1813,100,0.9069069069069069,0.23199999999999998
1814,100,0.9074074074074074,0.245
1815,100,0.907907907907908,0.243
1816,100,0.9084084084084084,0.22899999999999998
1817,100,0.9089089089089089,0.251
1818,100,0.9094094094094094,0.22399999999999998
1819,100,0.9099099099099099,0.23199999999999998
1820,100,0.9104104104104105,0.23199999999999998
1821,100,0.9109109109109109,0.247
1822,100,0.9114114114114114,0.242
1823,100,0.9119119119119119,0.239
1824,100,0.9124124124124124,0.23399999999999999
1825,100,0.912912912912913,0.28800000000000003
1826,100,0.9134134134134134,0.269
1827,100,0.9139139139139139,0.28700000000000003
1828,100,0.9144144144144144,0.257
1829,100,0.914914914914915,0.243
1830,100,0.9154154154154155,0.278
1831,100,0.9159159159159159,0.28700000000000003
1832,100,0.9164164164164164,0.27
1833,100,0.9169169169169169,0.28700000000000003
1834,100,0.9174174174174174,0.29100000000000004
1835,100,0.917917917917918,0.263
1836,100,0.9184184184184184,0.30600000000000005
1837,100,0.9189189189189189,0.30100000000000005
1838,100,0.9194194194194194,0.279
1839,100,0.91991991991992,0.30000000000000004
1840,100,0.9204204204204205,0.266
1841,100,0.9209209209209209,0.281
1842,100,0.9214214214214214,0.29100000000000004
1843,100,0.9219219219219219,0.28700000000000003
1844,100,0.9224224224224224,0.279
1845,100,0.922922922922923,0.29900000000000004
1846,100,0.9234234234234234,0.29900000000000004
1847,100,0.9239239239239239,0.31200000000000006
1848,100,0.9244244244244244,0.29900000000000004
1849,100,0.924924924924925,0.30400000000000005
1850,100,0.9254254254254255,0.30700000000000005
1851,100,0.9259259259259259,0.279
1852,100,0.9264264264264264,0.32599999999999996
1853,100,0.9269269269269269,0.33499999999999996
1854,100,0.9274274274274275,0.30200000000000005
1855,100,0.927927927927928,0.30500000000000005
1856,100,0.9284284284284284,0.32299999999999995
1857,100,0.9289289289289289,0.33499999999999996
1858,100,0.9294294294294294,0.32699999999999996
1859,100,0.92992992992993,0.352
1860,100,0.9304304304304305,0.32799999999999996
1861,100,0.9309309309309309,0.31999999999999995
1862,100,0.9314314314314314,0.346
1863,100,0.9319319319319319,0.344
1864,100,0.9324324324324325,0.361
1865,100,0.932932932932933,0.33499999999999996
1866,100,0.9334334334334334,0.369
1867,100,0.9339339339339339,0.32499999999999996
1868,100,0.9344344344344344,0.369
1869,100,0.934934934934935,0.351
1870,100,0.9354354354354355,0.352
1871,100,0.9359359359359359,0.396
1872,100,0.9364364364364364,0.368
1873,100,0.9369369369369369,0.34199999999999997
1874,100,0.9374374374374375,0.366
1875,100,0.937937937937938,0.372
1876,100,0.9384384384384384,0.389
1877,100,0.9389389389389389,0.402
1878,100,0.9394394394394394,0.391
1879,100,0.93993993993994,0.363
1880,100,0.9404404404404405,0.382
1881,100,0.9409409409409409,0.393
1882,100,0.9414414414414414,0.387
1883,100,0.9419419419419419,0.394
1884,100,0.9424424424424425,0.41300000000000003
1885,100,0.942942942942943,0.406
1886,100,0.9434434434434434,0.42500000000000004
1887,100,0.9439439439439439,0.41300000000000003
1888,100,0.9444444444444444,0.39
1889,100,0.944944944944945,0.41300000000000003
1890,100,0.9454454454454455,0.41100000000000003
1891,100,0.9459459459459459,0.44499999999999995
1892,100,0.9464464464464464,0.40800000000000003
1893,100,0.9469469469469469,0.43899999999999995
1894,100,0.9474474474474475,0.43200000000000005
1895,100,0.947947947947948,0.41600000000000004
1896,100,0.9484484484484484,0.41000000000000003
1897,100,0.9489489489489489,0.43200000000000005
1898,100,0.9494494494494494,0.44599999999999995
1899,100,0.94994994994995,0.46799999999999997
1900,100,0.9504504504504505,0.44599999999999995
1901,100,0.950950950950951,0.43899999999999995
1902,100,0.9514514514514514,0.44299999999999995
1903,100,0.9519519519519519,0.472
1904,100,0.9524524524524525,0.478
1905,100,0.952952952952953,0.46499999999999997
1906,100,0.9534534534534534,0.45999999999999996
1907,100,0.9539539539539539,0.506
1908,100,0.9544544544544544,0.471
1909,100,0.954954954954955,0.49
1910,100,0.9554554554554555,0.46799999999999997
1911,100,0.955955955955956,0.5
1912,100,0.9564564564564564,0.51
1913,100,0.9569569569569569,0.523
1914,100,0.9574574574574575,0.512
1915,100,0.957957957957958,0.498
1916,100,0.9584584584584585,0.488
1917,100,0.9589589589589589,0.523
1918,100,0.9594594594594594,0.53
1919,100,0.95995995995996,0.495
1920,100,0.9604604604604605,0.521
1921,100,0.960960960960961,0.5409999999999999
1922,100,0.9614614614614614,0.522
1923,100,0.9619619619619619,0.5409999999999999
1924,100,0.9624624624624625,0.5680000000000001
1925,100,0.962962962962963,0.521
1926,100,0.9634634634634635,0.504
1927,100,0.9639639639639639,0.532
1928,100,0.9644644644644644,0.5740000000000001
1929,100,0.964964964964965,0.5640000000000001
1930,100,0.9654654654654655,0.534
1931,100,0.965965965965966,0.5860000000000001
1932,100,0.9664664664664664,0.598
1933,100,0.9669669669669669,0.5720000000000001
1934,100,0.9674674674674675,0.565
1935,100,0.967967967967968,0.6
1936,100,0.9684684684684685,0.5860000000000001
1937,100,0.9689689689689689,0.5840000000000001
1938,100,0.9694694694694694,0.614
1939,100,0.96996996996997,0.602
1940,100,0.9704704704704705,0.609
1941,100,0.970970970970971,0.63
1942,100,0.9714714714714714,0.614
1943,100,0.9719719719719719,0.596
1944,100,0.9724724724724725,0.614
1945,100,0.972972972972973,0.656
1946,100,0.9734734734734735,0.6659999999999999
1947,100,0.9739739739739739,0.649
1948,100,0.9744744744744744,0.625
1949,100,0.974974974974975,0.648
1950,100,0.9754754754754755,0.6599999999999999
1951,100,0.975975975975976,0.6859999999999999
1952,100,0.9764764764764764,0.675
1953,100,0.9769769769769769,0.681
1954,100,0.9774774774774775,0.6719999999999999
1955,100,0.977977977977978,0.681
1956,100,0.9784784784784785,0.685
1957,100,0.9789789789789789,0.708
1958,100,0.9794794794794794,0.7170000000000001
1959,100,0.97997997997998,0.688
1960,100,0.9804804804804805,0.728
1961,100,0.980980980980981,0.706
1962,100,0.9814814814814814,0.739
1963,100,0.9819819819819819,0.735
1964,100,0.9824824824824825,0.737
1965,100,0.982982982982983,0.73
1966,100,0.9834834834834835,0.761
1967,100,0.9839839839839839,0.756
1968,100,0.9844844844844844,0.74
1969,100,0.984984984984985,0.752
1970,100,0.9854854854854855,0.784
1971,100,0.985985985985986,0.762
1972,100,0.9864864864864864,0.765
1973,100,0.986986986986987,0.8140000000000001
1974,100,0.9874874874874875,0.771
1975,100,0.987987987987988,0.788
1976,100,0.9884884884884885,0.812
1977,100,0.9889889889889889,0.8260000000000001
1978,100,0.9894894894894894,0.8
1979,100,0.98998998998999,0.8089999999999999
1980,100,0.9904904904904905,0.849
1981,100,0.990990990990991,0.825
1982,100,0.9914914914914914,0.86
1983,100,0.991991991991992,0.847
1984,100,0.9924924924924925,0.86
1985,100,0.992992992992993,0.865
1986,100,0.9934934934934935,0.878
1987,100,0.9939939939939939,0.87
1988,100,0.9944944944944945,0.888
1989,100,0.994994994994995,0.884
1990,100,0.9954954954954955,0.926
1991,100,0.995995995995996,0.921
1992,100,0.9964964964964965,0.922
1993,100,0.996996996996997,0.942
1994,100,0.9974974974974975,0.9390000000000001
1995,100,0.997997997997998,0.956
1996,100,0.9984984984984985,0.966
1997,100,0.998998998998999,0.977
1998,100,0.9994994994994995,0.987
1999,100,1.0,1.0
